Date,Location,Latitude,Longitude,Previous GWL (m bgl),Rainfall (mm/day),Temperature (°C),Evaporation (mm/day),Population Density (people/km²),Surface Elevation (m),Land Use,Soil Type,River Distance (km),Tidal Influence (m),Slope (%),Aquifer Type,Irrigation Demand (mm/day),Predicted GWL (m bgl)
2024-04-01,Ballari,15.113471156044437,76.8897032259925,29.18,0.0,30.7,7.2,317,345,Barren,Silty,15.4,0.0,4.2,Unconfined,0.0,29.54
2024-04-02,Vijayapura,16.806961753067764,75.77600152057975,10.68,176.9,33.6,8.9,421,149,Urban,Loam,13.5,0.0,9.7,Unconfined,0.0,7.59
2024-04-03,Mysuru,12.163404394017087,76.62701614473035,21.03,10.6,20.5,7.6,490,242,Agricultural,Loam,11.6,0.0,5.8,Confined,28.2,21.48
2024-04-04,Mysuru,12.25581061371968,76.6809302386226,24.93,165.0,37.2,7.0,706,167,Forest,Sandy,18.0,0.0,5.4,Confined,0.0,21.98
2024-04-05,Vijayapura,16.84655727927789,75.77998469156645,25.29,98.6,22.3,5.3,638,411,Agricultural,Clay,14.1,0.0,9.6,Unconfined,25.1,23.83
2024-04-06,Vijayapura,16.784929331185683,75.67069658556831,14.24,110.3,26.4,7.4,539,295,Agricultural,Clay,17.0,0.0,2.6,Unconfined,39.8,12.8
2024-04-07,Bengaluru Urban,12.90425345105106,77.6316541626494,13.12,0.0,40.0,4.4,631,369,Barren,Loam,4.3,0.0,7.8,Unconfined,0.0,13.34
2024-04-08,Davanagere,14.500827561093988,75.89098652044804,6.67,0.0,27.2,6.2,532,155,Barren,Sandy,9.4,0.0,3.2,Confined,0.0,6.98
2024-04-09,Mangaluru,12.948860789969801,74.90019414132856,17.08,195.2,36.7,7.5,701,260,Forest,Clay,11.0,0.62,3.5,Confined,0.0,13.55
2024-04-10,Bengaluru Urban,12.962499328796241,77.63724016093538,24.8,163.0,26.8,4.8,373,225,Urban,Loam,15.5,0.0,4.7,Unconfined,0.0,21.78
2024-04-11,Mysuru,12.269466235921008,76.57456951847259,28.96,90.2,31.1,8.2,557,106,Urban,Silty,11.7,0.0,1.4,Unconfined,0.0,27.57
2024-04-12,Hubballi-Dharwad,15.433446652713984,75.08486511804482,11.37,112.7,39.7,5.0,362,308,Urban,Loam,8.2,0.0,9.7,Confined,0.0,9.37
2024-04-13,Hubballi-Dharwad,15.326802770020437,75.20192849640915,20.39,0.0,35.0,4.9,710,158,Barren,Loam,15.8,0.0,9.6,Unconfined,0.0,20.64
2024-04-14,Davanagere,14.461774656497754,76.01074854059382,11.16,0.0,23.4,8.8,359,486,Barren,Silty,5.5,0.0,3.3,Confined,0.0,11.6
2024-04-15,Hubballi-Dharwad,15.403516176196506,75.24283746430692,17.63,138.4,37.5,5.4,663,457,Agricultural,Silty,15.5,0.0,2.0,Unconfined,41.4,15.55
2024-04-16,Mangaluru,12.95981156097446,74.90068079356448,8.65,0.0,38.1,4.9,722,253,Barren,Silty,10.5,0.63,9.1,Unconfined,0.0,8.89
2024-04-17,Hubballi-Dharwad,15.405942623064355,75.112388095125,9.78,114.6,20.3,8.3,721,408,Forest,Sandy,12.3,0.0,4.2,Confined,0.0,7.9
2024-04-18,Vijayapura,16.74985658133153,75.64370871481931,23.21,181.0,29.0,5.9,669,432,Agricultural,Sandy,6.8,0.0,9.5,Confined,17.8,20.06
2024-04-19,Shivamogga,13.964361549902925,75.60129895419499,12.75,1.1,32.3,5.7,303,365,Agricultural,Loam,16.7,0.0,6.0,Confined,13.6,13.15
2024-04-20,Shivamogga,13.90962834719493,75.56306130044875,21.76,123.2,25.4,7.9,699,371,Forest,Loam,18.6,0.0,2.1,Confined,0.0,19.69
2024-04-21,Mangaluru,12.8713862201694,74.87934145218843,26.82,103.6,29.4,5.2,530,329,Forest,Silty,8.0,0.93,3.6,Confined,0.0,25.01
2024-04-22,Davanagere,14.444503055158599,75.93851476412031,20.08,157.2,38.3,6.3,500,347,Agricultural,Silty,13.0,0.0,9.4,Unconfined,15.8,17.41
2024-04-23,Vijayapura,16.76685394990461,75.6945189703199,25.82,47.7,28.3,5.6,698,212,Agricultural,Sandy,4.2,0.0,9.3,Confined,48.3,25.63
2024-04-24,Davanagere,14.458346905619528,75.89847722076833,15.96,40.1,38.0,6.1,379,215,Forest,Clay,11.2,0.0,8.6,Confined,0.0,15.46
2024-04-25,Ballari,15.216291810636733,76.9399186867376,11.01,52.5,23.8,6.9,271,476,Forest,Clay,11.1,0.0,1.0,Confined,0.0,10.3
2024-04-26,Shivamogga,13.973696160245714,75.54059541318192,26.92,68.2,24.3,5.1,578,280,Forest,Sandy,15.7,0.0,0.9,Confined,0.0,25.81
2024-04-27,Mysuru,12.300477531597366,76.52770302563536,13.98,67.7,37.3,7.2,787,398,Forest,Silty,11.2,0.0,0.2,Unconfined,0.0,12.99
2024-04-28,Davanagere,14.5045301517817,75.96828904171569,5.71,31.5,24.5,6.3,715,353,Urban,Clay,2.4,0.0,1.0,Unconfined,0.0,5.4
2024-04-29,Tumakuru,13.292062719804846,77.16813232347603,8.26,174.0,27.4,8.5,650,342,Agricultural,Loam,6.8,0.0,6.0,Confined,26.8,5.47
2024-04-30,Bengaluru Urban,12.967109849545471,77.6319902153409,24.1,0.0,28.5,5.3,258,458,Barren,Clay,6.8,0.0,4.5,Confined,0.0,24.37
2024-05-01,Ballari,15.211195947719123,76.92305177899746,18.48,0.0,38.0,7.4,560,297,Barren,Clay,3.0,0.0,5.7,Unconfined,0.0,18.85
2024-05-02,Shivamogga,13.909026202040485,75.46512564452938,29.64,112.3,30.2,4.3,547,308,Forest,Loam,10.2,0.0,7.2,Unconfined,0.0,27.61
2024-05-03,Vijayapura,16.849594495496174,75.83311276741684,26.46,101.7,36.4,5.1,394,218,Forest,Loam,6.5,0.0,9.9,Unconfined,0.0,24.68
2024-05-04,Tumakuru,13.413216628290149,77.13557574463152,25.87,157.8,33.0,4.4,401,135,Agricultural,Loam,16.1,0.0,4.8,Unconfined,40.1,23.34
2024-05-05,Bengaluru Urban,13.024386693995476,77.60674818886235,11.1,166.8,36.1,8.2,800,290,Urban,Loam,19.3,0.0,5.2,Confined,0.0,8.17
2024-05-06,Bengaluru Urban,12.970918223395786,77.60978470034937,14.05,128.4,26.7,8.1,749,415,Urban,Loam,5.4,0.0,1.6,Confined,0.0,11.89
2024-05-07,Shivamogga,13.821369045609485,75.57681504764503,24.42,0.0,37.3,7.1,608,287,Barren,Sandy,11.9,0.0,1.3,Unconfined,0.0,24.78
2024-05-08,Bengaluru Urban,12.980378826824364,77.56182940446926,25.52,39.7,39.4,4.8,527,282,Forest,Sandy,13.0,0.0,2.6,Unconfined,0.0,24.97
2024-05-09,Mysuru,12.228337416607479,76.64877554228913,10.17,31.9,22.9,8.8,367,318,Urban,Sandy,10.4,0.0,0.5,Unconfined,0.0,9.97
2024-05-10,Bengaluru Urban,13.01085162569597,77.55652953430099,27.7,30.6,36.1,6.6,472,338,Agricultural,Silty,14.6,0.0,6.0,Unconfined,49.2,27.91
2024-05-11,Belagavi,15.780697435171762,74.46990370434082,6.76,131.1,31.7,7.7,235,464,Agricultural,Silty,18.5,0.0,9.5,Confined,28.5,4.81
2024-05-12,Vijayapura,16.834883315051872,75.78678788749518,8.69,75.7,23.8,5.8,208,342,Urban,Clay,10.0,0.0,0.8,Confined,0.0,7.47
2024-05-13,Shivamogga,13.859655828984545,75.55733354398356,21.48,65.9,21.4,5.8,352,368,Agricultural,Silty,15.6,0.0,5.7,Confined,16.1,20.61
2024-05-14,Belagavi,15.79338231042553,74.48891878720546,17.66,111.5,29.6,8.2,515,204,Agricultural,Clay,12.2,0.0,7.2,Confined,14.4,15.98
2024-05-15,Tumakuru,13.369540314160712,77.08179991379681,16.67,120.3,38.6,4.3,693,410,Urban,Loam,2.1,0.0,6.6,Unconfined,0.0,14.48
2024-05-16,Tumakuru,13.272702983753376,77.13524952136052,28.98,163.7,27.3,6.5,686,384,Forest,Silty,12.4,0.0,3.2,Unconfined,0.0,26.03
2024-05-17,Vijayapura,16.831463732559964,75.73626622409328,15.03,182.5,27.8,5.9,715,482,Agricultural,Silty,3.9,0.0,9.3,Unconfined,45.1,12.13
2024-05-18,Davanagere,14.438667295173218,75.90424030399907,7.87,173.2,25.9,4.5,261,257,Agricultural,Silty,13.8,0.0,3.3,Unconfined,18.0,4.81
2024-05-19,Hubballi-Dharwad,15.343295147926566,75.13982417076313,8.43,25.7,33.7,5.6,545,320,Agricultural,Sandy,10.5,0.0,7.0,Unconfined,16.3,8.36
2024-05-20,Shivamogga,13.898902470142568,75.57548048710957,26.79,147.6,34.4,5.2,558,222,Urban,Loam,14.6,0.0,1.2,Unconfined,0.0,24.1
2024-05-21,Mangaluru,12.882265196050035,74.8724004668404,24.67,0.0,32.4,6.6,309,335,Barren,Silty,1.5,-0.67,2.3,Confined,0.0,25.0
2024-05-22,Hubballi-Dharwad,15.31234798223823,75.15781306246485,18.47,133.6,35.3,7.4,496,190,Agricultural,Loam,1.5,0.0,2.7,Confined,17.9,16.35
2024-05-23,Ballari,15.172510886332327,77.0025803905296,29.36,127.8,38.1,8.0,351,373,Urban,Loam,11.3,0.0,7.9,Confined,0.0,27.2
2024-05-24,Shivamogga,13.91755257399931,75.54794339149385,8.21,162.2,39.6,5.2,270,322,Forest,Sandy,16.6,0.0,9.1,Confined,0.0,5.23
2024-05-25,Belagavi,15.800639071036539,74.56917847835375,25.68,16.3,36.2,5.8,749,421,Urban,Silty,1.2,0.0,3.1,Unconfined,0.0,25.64
2024-05-26,Mysuru,12.350270470724746,76.5248868998238,17.92,140.9,39.5,4.8,762,211,Urban,Clay,12.8,0.0,0.8,Confined,0.0,15.34
2024-05-27,Belagavi,15.803082235479591,74.4185846549576,22.06,54.4,21.9,6.4,455,202,Forest,Silty,16.2,0.0,8.4,Confined,0.0,21.29
2024-05-28,Davanagere,14.447893431303454,75.89837026561788,6.89,88.5,28.0,4.5,353,410,Forest,Silty,12.5,0.0,5.1,Confined,0.0,5.34
2024-05-29,Tumakuru,13.335722696206572,77.09592456255129,9.94,23.0,34.9,6.1,381,498,Forest,Clay,3.7,0.0,9.3,Unconfined,0.0,9.78
2024-05-30,Ballari,15.179774075253478,76.9270650575064,13.77,107.1,23.1,5.0,288,358,Urban,Silty,19.9,0.0,1.5,Unconfined,0.0,11.88
2024-05-31,Davanagere,14.531057038887683,75.92397863373479,21.09,79.6,21.2,5.2,789,181,Urban,Silty,6.5,0.0,6.2,Unconfined,0.0,19.76
2024-06-01,Vijayapura,16.865463505019683,75.66270245345014,21.69,8.7,35.2,7.5,219,128,Agricultural,Loam,7.2,0.0,8.3,Confined,27.8,22.17
2024-06-02,Davanagere,14.516963295798917,75.95996373974556,8.11,0.0,28.1,5.9,663,281,Barren,Silty,9.4,0.0,9.4,Confined,0.0,8.4
2024-06-03,Tumakuru,13.404214794911724,77.09202536892279,7.7,0.0,36.3,6.6,263,470,Barren,Loam,18.6,0.0,2.5,Unconfined,0.0,8.03
2024-06-04,Shivamogga,13.943859611619203,75.61437056803925,9.79,198.0,36.8,4.2,716,120,Forest,Clay,4.1,0.0,2.3,Unconfined,0.0,6.04
2024-06-05,Hubballi-Dharwad,15.346083591040804,75.15697538317816,27.12,39.5,21.3,7.0,337,370,Urban,Sandy,16.2,0.0,3.4,Confined,0.0,26.68
2024-06-06,Bengaluru Urban,12.971623129135049,77.56667394113396,18.8,0.0,24.3,7.7,557,175,Barren,Sandy,17.4,0.0,1.1,Confined,0.0,19.19
2024-06-07,Tumakuru,13.362260761196076,77.13518033940093,29.85,100.8,27.7,8.1,644,172,Forest,Silty,4.8,0.0,1.6,Unconfined,0.0,28.24
2024-06-08,Vijayapura,16.87327616054788,75.67651530116734,11.4,0.0,28.3,7.4,230,242,Barren,Sandy,2.7,0.0,7.3,Confined,0.0,11.77
2024-06-09,Tumakuru,13.342723207133435,77.08743601287661,27.09,0.0,37.0,7.5,668,414,Barren,Clay,8.5,0.0,6.7,Confined,0.0,27.46
2024-06-10,Mangaluru,12.889484828044093,74.87697688098572,26.66,21.6,26.2,7.7,798,158,Forest,Loam,16.2,-0.35,8.9,Confined,0.0,26.61
2024-06-11,Vijayapura,16.90555901598894,75.7129845071145,20.67,192.3,31.9,5.7,364,477,Urban,Silty,2.2,0.0,2.6,Unconfined,0.0,17.11
2024-06-12,Ballari,15.161052444260054,76.86531856110807,21.92,190.7,39.7,6.2,397,102,Forest,Loam,10.4,0.0,8.5,Confined,0.0,18.42
2024-06-13,Tumakuru,13.28374233069902,77.13425117604848,16.91,0.0,30.3,8.5,465,245,Barren,Silty,3.3,0.0,1.6,Unconfined,0.0,17.34
2024-06-14,Bengaluru Urban,12.968301755361777,77.55862005955102,21.16,87.0,20.7,5.1,647,498,Agricultural,Silty,9.5,0.0,10.0,Unconfined,41.2,20.09
2024-06-15,Mangaluru,12.868960995990577,74.83935102255282,26.71,180.2,32.3,8.2,791,494,Urban,Loam,13.9,-0.18,1.4,Confined,0.0,23.52
2024-06-16,Ballari,15.157709059221249,77.0120215775342,6.82,0.0,31.9,7.0,528,477,Barren,Sandy,2.0,0.0,3.2,Unconfined,0.0,7.17
2024-06-17,Ballari,15.14250897837292,76.83282522841571,8.5,128.0,32.6,6.8,354,238,Urban,Clay,12.4,0.0,9.3,Unconfined,0.0,6.28
2024-06-18,Belagavi,15.874943862730918,74.49801100621389,17.6,196.6,35.3,4.6,782,466,Forest,Loam,7.4,0.0,0.4,Confined,0.0,13.9
2024-06-19,Vijayapura,16.80633954353573,75.65755299739416,16.57,158.0,36.7,7.6,380,188,Agricultural,Sandy,17.0,0.0,1.5,Unconfined,37.6,14.17
2024-06-20,Bengaluru Urban,13.016363085534605,77.5714800008569,13.31,31.1,33.9,8.1,736,217,Urban,Sandy,17.6,0.0,0.9,Unconfined,0.0,13.09
2024-06-21,Hubballi-Dharwad,15.323483038889844,75.1528352695043,23.75,0.0,23.7,5.3,356,158,Barren,Sandy,14.9,0.0,8.1,Unconfined,0.0,24.02
2024-06-22,Davanagere,14.421847720340025,75.97777771943032,16.88,165.5,33.1,4.9,426,133,Forest,Sandy,8.8,0.0,0.6,Unconfined,0.0,13.81
2024-06-23,Hubballi-Dharwad,15.333231234343616,75.05892988443021,26.25,36.8,33.6,6.5,290,337,Urban,Silty,11.7,0.0,2.1,Unconfined,0.0,25.84
2024-06-24,Belagavi,15.87520040995634,74.46438620992062,28.06,109.5,32.1,8.2,403,500,Agricultural,Sandy,15.6,0.0,5.9,Unconfined,14.9,26.43
2024-06-25,Davanagere,14.386405540567107,75.94144215049224,12.16,136.3,29.8,8.7,339,261,Forest,Loam,5.1,0.0,1.5,Unconfined,0.0,9.87
2024-06-26,Tumakuru,13.429438153557273,77.08188372342973,27.9,125.9,36.1,6.8,571,293,Agricultural,Sandy,2.9,0.0,3.6,Unconfined,49.4,26.22
2024-06-27,Tumakuru,13.30634895984413,77.17803279217861,20.5,190.0,21.1,5.5,336,247,Agricultural,Clay,11.2,0.0,4.4,Confined,34.3,17.32
2024-06-28,Shivamogga,13.969248292376122,75.5395228905653,7.4,94.1,23.0,8.7,488,235,Agricultural,Silty,17.4,0.0,0.7,Unconfined,22.2,6.18
2024-06-29,Ballari,15.108392841175158,76.95996306268894,26.95,188.2,21.5,6.8,724,363,Forest,Clay,3.0,0.0,8.6,Unconfined,0.0,23.53
2024-06-30,Shivamogga,14.032775104448662,75.64392843294284,14.62,0.0,26.7,5.2,552,362,Barren,Loam,6.5,0.0,1.0,Unconfined,0.0,14.88
2024-07-01,Shivamogga,13.94961921806274,75.57883517996216,29.49,125.1,33.6,7.5,307,408,Urban,Clay,8.1,0.0,8.2,Unconfined,0.0,27.36
2024-07-02,Hubballi-Dharwad,15.294694839253552,75.17360726213957,7.92,38.4,25.0,6.0,289,105,Agricultural,Silty,18.3,0.0,1.2,Confined,33.0,7.78
2024-07-03,Shivamogga,13.968329787024098,75.57432665269579,9.12,0.0,27.9,5.8,462,303,Barren,Loam,12.4,0.0,1.2,Unconfined,0.0,9.41
2024-07-04,Vijayapura,16.918835202495167,75.66526320898579,25.06,0.0,20.3,7.7,775,449,Barren,Clay,10.2,0.0,6.1,Unconfined,0.0,25.45
2024-07-05,Mangaluru,12.886555721116133,74.80011033995613,11.9,151.2,34.4,7.4,595,352,Urban,Clay,15.5,-0.8,6.7,Unconfined,0.0,9.25
2024-07-06,Hubballi-Dharwad,15.331397082665259,75.14257385690284,6.43,51.9,22.2,5.5,504,222,Agricultural,Loam,9.4,0.0,4.0,Unconfined,18.4,5.85
2024-07-07,Bengaluru Urban,12.961681116939909,77.57712754425367,15.41,53.8,24.6,4.7,256,242,Agricultural,Sandy,19.2,0.0,1.0,Unconfined,46.5,15.03
2024-07-08,Bengaluru Urban,13.002255301461817,77.57129589915222,13.83,0.0,25.6,5.8,404,322,Barren,Silty,10.1,0.0,10.0,Unconfined,0.0,14.12
2024-07-09,Mysuru,12.247587034607449,76.66667984680491,22.54,29.7,29.0,7.3,230,209,Forest,Loam,11.6,0.0,6.4,Unconfined,0.0,22.31
2024-07-10,Ballari,15.176519578425717,76.85180784441928,25.91,14.8,20.5,6.3,344,465,Agricultural,Silty,4.8,0.0,3.3,Confined,33.5,26.26
2024-07-11,Belagavi,15.782242281590161,74.55443249281876,15.06,72.1,21.0,4.9,600,411,Agricultural,Silty,2.0,0.0,4.3,Unconfined,39.7,14.26
2024-07-12,Davanagere,14.546996414546399,75.86560089602291,29.24,33.5,32.5,5.6,491,300,Agricultural,Sandy,11.4,0.0,5.1,Unconfined,5.2,28.9
2024-07-13,Bengaluru Urban,12.90357338678116,77.64179547982135,25.56,0.0,22.7,6.4,604,207,Barren,Loam,2.3,0.0,4.1,Unconfined,0.0,25.88
2024-07-14,Mangaluru,12.866349354351003,74.78224310861175,15.74,145.1,31.0,7.7,216,128,Agricultural,Silty,7.5,0.31,8.9,Unconfined,12.2,13.35
2024-07-15,Vijayapura,16.78842806299574,75.78017571268627,7.32,0.0,36.9,5.5,231,178,Barren,Clay,10.0,0.0,2.2,Unconfined,0.0,7.6
2024-07-16,Mysuru,12.250277509417508,76.59168769389251,25.88,165.7,26.7,6.1,612,123,Urban,Sandy,15.8,0.0,9.7,Confined,0.0,22.87
2024-07-17,Bengaluru Urban,12.984925100571182,77.61759860605126,27.92,30.3,32.6,4.7,708,334,Forest,Silty,18.1,0.0,2.8,Confined,0.0,27.55
2024-07-18,Vijayapura,16.810424750097898,75.61455762949892,16.26,26.3,33.6,4.2,409,335,Urban,Loam,18.7,0.0,0.7,Unconfined,0.0,15.94
2024-07-19,Mangaluru,12.94832380364669,74.93741282567132,23.63,66.4,20.5,6.9,401,210,Agricultural,Clay,2.1,0.26,4.2,Confined,23.4,22.88
2024-07-20,Vijayapura,16.760913837189495,75.65276800333064,5.8,130.2,30.2,8.5,717,303,Forest,Silty,1.3,0.0,3.5,Unconfined,0.0,3.62
2024-07-21,Belagavi,15.817547722898352,74.47097710785081,5.29,0.0,34.4,5.6,541,478,Barren,Loam,5.2,0.0,5.6,Unconfined,0.0,5.57
2024-07-22,Belagavi,15.886232296662682,74.5389970962968,8.68,76.3,23.7,8.9,780,360,Urban,Loam,15.0,0.0,4.4,Confined,0.0,7.6
2024-07-23,Belagavi,15.796215952985577,74.41760892912917,15.95,48.0,24.6,7.5,240,141,Agricultural,Silty,13.6,0.0,2.1,Confined,47.0,15.83
2024-07-24,Ballari,15.246885496988577,76.80473234958517,9.49,24.4,33.2,7.0,662,497,Agricultural,Silty,2.6,0.0,3.8,Unconfined,3.9,9.39
2024-07-25,Mysuru,12.212980905544752,76.6577594393304,5.65,23.6,32.8,8.6,415,105,Agricultural,Silty,1.0,0.0,0.3,Confined,32.8,5.94
2024-07-26,Mangaluru,12.935912129208178,74.76897593014843,26.24,76.1,22.5,6.4,397,265,Forest,Silty,16.4,0.0,4.2,Unconfined,0.0,25.04
2024-07-27,Ballari,15.148681892344905,76.90361470419874,17.44,113.8,39.2,5.1,697,372,Urban,Silty,16.4,0.0,0.9,Unconfined,0.0,15.42
2024-07-28,Davanagere,14.533031389666432,75.93813763563088,7.68,0.0,28.3,7.7,227,149,Barren,Silty,6.9,0.0,2.6,Unconfined,0.0,8.06
2024-07-29,Mangaluru,12.902187686712061,74.84651377586918,11.6,185.8,26.7,6.3,700,321,Urban,Sandy,7.9,-0.6,3.9,Confined,0.0,8.2
2024-07-30,Hubballi-Dharwad,15.326529341796826,75.10927511821271,9.52,88.4,31.5,6.0,420,332,Forest,Silty,7.2,0.0,6.7,Unconfined,0.0,8.05
2024-07-31,Ballari,15.230648724534804,76.78695769031187,21.23,154.1,33.5,4.5,215,142,Urban,Sandy,1.0,0.0,1.1,Confined,0.0,18.37
2024-08-01,Belagavi,15.84016007007514,74.5874685382854,13.25,130.9,39.2,4.3,598,312,Forest,Loam,10.9,0.0,2.1,Unconfined,0.0,10.85
2024-08-02,Vijayapura,16.868251302051128,75.73724815976425,12.14,18.5,26.2,8.2,660,442,Forest,Clay,3.1,0.0,1.5,Unconfined,0.0,12.18
2024-08-03,Ballari,15.141926223451584,76.88833924287752,23.04,33.6,24.1,8.6,604,161,Urban,Sandy,5.3,0.0,3.6,Unconfined,0.0,22.8
2024-08-04,Belagavi,15.790471743546394,74.5233746297078,13.91,37.7,34.9,6.1,305,158,Urban,Sandy,9.8,0.0,9.7,Confined,0.0,13.46
2024-08-05,Shivamogga,13.913191779291383,75.58631542840013,28.07,58.9,39.5,4.4,528,347,Forest,Sandy,9.9,0.0,5.5,Unconfined,0.0,27.11
2024-08-06,Bengaluru Urban,12.954878039260269,77.54055308915586,12.16,69.2,31.1,8.4,762,180,Agricultural,Silty,5.2,0.0,9.6,Confined,26.6,11.46
2024-08-07,Mysuru,12.30265895729215,76.67237927923166,20.77,198.4,33.7,4.2,229,313,Forest,Clay,7.8,0.0,5.9,Confined,0.0,17.01
2024-08-08,Belagavi,15.975410655221276,74.54360633584277,14.18,82.7,30.4,8.3,308,166,Agricultural,Sandy,4.8,0.0,7.1,Confined,20.7,13.15
2024-08-09,Ballari,15.116462293344371,76.85423107429418,5.62,118.0,27.1,8.5,613,100,Urban,Silty,15.9,0.0,3.5,Unconfined,0.0,3.69
2024-08-10,Mangaluru,12.898419319235229,74.8947882556942,13.32,179.8,29.0,4.7,617,468,Urban,Loam,12.4,-0.89,4.7,Confined,0.0,9.96
2024-08-11,Shivamogga,13.978147546057214,75.48413971386232,29.08,55.9,31.3,4.6,732,161,Agricultural,Clay,7.0,0.0,7.0,Unconfined,25.5,28.45
2024-08-12,Belagavi,15.883693835227334,74.41569272268275,9.67,64.6,23.8,4.1,350,172,Agricultural,Sandy,17.1,0.0,7.7,Unconfined,2.0,8.6
2024-08-13,Bengaluru Urban,12.945445927897811,77.55484390969008,12.75,138.4,33.7,7.6,307,141,Urban,Sandy,8.9,0.0,4.3,Unconfined,0.0,10.36
2024-08-14,Ballari,15.252672581107392,76.87677966161912,28.15,154.5,35.4,9.0,491,455,Urban,Silty,2.0,0.0,7.5,Unconfined,0.0,25.51
2024-08-15,Ballari,15.105316987773138,76.86004632773555,20.78,0.0,20.7,6.9,386,336,Barren,Silty,7.6,0.0,6.1,Unconfined,0.0,21.12
2024-08-16,Ballari,15.042555018718064,76.90909429505767,7.53,62.4,40.0,6.0,424,264,Forest,Clay,6.3,0.0,6.5,Confined,0.0,6.58
2024-08-17,Vijayapura,16.754467234128192,75.67986628148454,16.69,0.0,37.9,5.2,536,182,Barren,Loam,15.4,0.0,6.6,Unconfined,0.0,16.95
2024-08-18,Vijayapura,16.914618210164534,75.75377872230423,5.56,19.4,33.2,7.9,796,173,Forest,Clay,6.2,0.0,0.7,Confined,0.0,5.57
2024-08-19,Vijayapura,16.84621334284593,75.60999225077526,20.12,26.2,30.5,5.3,588,458,Agricultural,Clay,5.0,0.0,4.4,Unconfined,16.4,20.03
2024-08-20,Vijayapura,16.761449753774937,75.72080139896521,13.7,0.0,33.1,8.0,422,316,Barren,Silty,17.1,0.0,0.9,Unconfined,0.0,14.1
2024-08-21,Vijayapura,16.792417814344372,75.73225501529389,26.49,12.1,39.0,5.1,631,145,Urban,Silty,14.9,0.0,6.8,Confined,0.0,26.5
2024-08-22,Vijayapura,16.79048896146185,75.77457766921253,29.57,18.6,22.1,4.9,740,456,Urban,Clay,12.3,0.0,10.0,Unconfined,0.0,29.44
2024-08-23,Belagavi,15.786962744117073,74.38902423055205,27.74,85.6,30.6,5.7,230,200,Forest,Sandy,20.0,0.0,8.9,Unconfined,0.0,26.31
2024-08-24,Shivamogga,13.890964668260496,75.59386165791096,20.68,172.3,38.4,8.3,656,203,Forest,Silty,10.0,0.0,2.5,Unconfined,0.0,17.65
2024-08-25,Mangaluru,12.925611625275769,74.85679316744304,27.08,110.0,26.1,6.8,608,148,Urban,Silty,15.6,-0.85,6.0,Unconfined,0.0,25.22
2024-08-26,Shivamogga,13.942315395017566,75.51507497025689,22.44,143.1,28.6,7.6,726,343,Agricultural,Silty,16.7,0.0,6.5,Unconfined,24.8,20.21
2024-08-27,Belagavi,15.843227536818198,74.41642416489171,20.5,0.0,34.6,5.6,232,369,Barren,Loam,14.3,0.0,3.1,Unconfined,0.0,20.78
2024-08-28,Tumakuru,13.441107558420292,77.11875060634779,11.96,114.2,25.0,6.9,411,261,Urban,Silty,19.9,0.0,2.2,Unconfined,0.0,10.02
2024-08-29,Belagavi,15.888817146152249,74.52541560630594,12.87,0.0,33.7,5.8,735,188,Barren,Clay,9.0,0.0,7.9,Unconfined,0.0,13.16
2024-08-30,Mangaluru,12.891424191734789,74.91665861513137,28.39,75.5,34.4,4.6,542,363,Agricultural,Loam,8.1,0.51,8.8,Confined,11.3,27.22
2024-08-31,Belagavi,15.873293606548204,74.39587266947602,27.51,57.3,37.8,4.6,639,133,Urban,Silty,2.4,0.0,9.9,Unconfined,0.0,26.59
2024-09-01,Davanagere,14.427834646378136,75.94140278127558,9.8,30.7,29.3,5.8,725,191,Agricultural,Loam,4.0,0.0,6.1,Confined,42.2,9.9
2024-09-02,Vijayapura,16.781412444996807,75.75358104963348,7.78,0.0,33.5,4.4,770,392,Barren,Sandy,17.2,0.0,5.7,Confined,0.0,8.0
2024-09-03,Mysuru,12.311258239356231,76.6031770117984,16.55,0.0,33.2,7.4,411,332,Barren,Clay,16.3,0.0,8.7,Unconfined,0.0,16.92
2024-09-04,Mangaluru,12.909152466551493,74.8351131784468,19.18,44.8,32.4,7.9,637,487,Agricultural,Clay,3.3,-0.46,2.9,Confined,46.8,19.15
2024-09-05,Davanagere,14.452709542359006,75.8707177075297,9.62,0.0,36.6,4.7,410,281,Barren,Loam,15.1,0.0,0.2,Unconfined,0.0,9.85
2024-09-06,Hubballi-Dharwad,15.394919254910576,75.11623800580598,5.16,101.1,28.1,7.0,214,149,Agricultural,Loam,2.1,0.0,4.6,Confined,28.4,3.77
2024-09-07,Tumakuru,13.333435446147114,77.09968758662774,7.12,190.4,28.3,6.5,217,275,Forest,Loam,13.2,0.0,5.0,Confined,0.0,3.64
2024-09-08,Mysuru,12.253742602198688,76.65507981677685,17.34,156.2,35.0,7.8,254,271,Urban,Sandy,6.6,0.0,2.1,Unconfined,0.0,14.61
2024-09-09,Mysuru,12.322299829393632,76.56027097260996,5.78,56.3,34.4,5.4,232,464,Urban,Clay,14.4,0.0,5.2,Confined,0.0,4.92
2024-09-10,Davanagere,14.494318492646919,75.90080499677751,24.78,121.8,31.7,5.7,253,478,Agricultural,Clay,3.9,0.0,9.0,Confined,31.0,22.94
2024-09-11,Mysuru,12.297301715945386,76.60884514050618,17.25,57.2,28.8,7.9,576,467,Forest,Sandy,10.0,0.0,7.0,Unconfined,0.0,16.5
